Namespace(ape=False, batch_size=32, dataset='modelnet40', deg=False, delta=True, dimkqv=32, dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='NLA2_S_smooth', k=20, lr=0.001, model='TransformerBaseline', model_path='', momentum=0.9, neighbors=False, no_cuda=False, num_points=1024, rpe=False, scale=False, seed=1, start_epoch=0, test_batch_size=16, use_sgd=True, visualize=False)
Using GPU : 0 from 1 devices
Namespace(ape=False, batch_size=32, dataset='modelnet40', deg=False, delta=True, dimkqv=32, dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='NLA2_S_smooth', k=20, lr=0.001, model='TransformerBaseline', model_path='', momentum=0.9, neighbors=False, no_cuda=False, num_points=1024, rpe=False, scale=False, seed=1, start_epoch=0, test_batch_size=16, use_sgd=True, visualize=False)
Using GPU : 0 from 1 devices
Train 159, loss: 1.364262, train acc: 0.984350, train avg acc: 0.977590
Test 159, loss: 1.440077, test acc: 0.928687, test avg acc: 0.893029
Train 160, loss: 1.364150, train acc: 0.981504, train avg acc: 0.971421
Test 160, loss: 1.452382, test acc: 0.922609, test avg acc: 0.894651
Train 161, loss: 1.360038, train acc: 0.984858, train avg acc: 0.978956
Test 161, loss: 1.451076, test acc: 0.927877, test avg acc: 0.893535
Train 162, loss: 1.361284, train acc: 0.984350, train avg acc: 0.975589
Test 162, loss: 1.469439, test acc: 0.913290, test avg acc: 0.884581
Train 163, loss: 1.358505, train acc: 0.983943, train avg acc: 0.974146
Test 163, loss: 1.452711, test acc: 0.913695, test avg acc: 0.885494
Train 164, loss: 1.356548, train acc: 0.985671, train avg acc: 0.978034
Test 164, loss: 1.457845, test acc: 0.918963, test avg acc: 0.893622
Train 165, loss: 1.357048, train acc: 0.984959, train avg acc: 0.975477
Test 165, loss: 1.456941, test acc: 0.918152, test avg acc: 0.891948
Train 166, loss: 1.356877, train acc: 0.983537, train avg acc: 0.974666
Test 166, loss: 1.448880, test acc: 0.923420, test avg acc: 0.885791
Train 167, loss: 1.350652, train acc: 0.987703, train avg acc: 0.981539
Test 167, loss: 1.459280, test acc: 0.916532, test avg acc: 0.881169
Train 168, loss: 1.351830, train acc: 0.986484, train avg acc: 0.979726
Test 168, loss: 1.454668, test acc: 0.919773, test avg acc: 0.876576
Train 169, loss: 1.350600, train acc: 0.986280, train avg acc: 0.978989
Test 169, loss: 1.451740, test acc: 0.925446, test avg acc: 0.890959
Train 170, loss: 1.349646, train acc: 0.989634, train avg acc: 0.985238
Test 170, loss: 1.443540, test acc: 0.920178, test avg acc: 0.884913
Train 171, loss: 1.349649, train acc: 0.987093, train avg acc: 0.981044
Test 171, loss: 1.458725, test acc: 0.915721, test avg acc: 0.884651
Train 172, loss: 1.344964, train acc: 0.988618, train avg acc: 0.982552
Test 172, loss: 1.457385, test acc: 0.914506, test avg acc: 0.890203
Train 173, loss: 1.344126, train acc: 0.988618, train avg acc: 0.982740
Test 173, loss: 1.451701, test acc: 0.916937, test avg acc: 0.878506
Train 174, loss: 1.345882, train acc: 0.988923, train avg acc: 0.983356
Test 174, loss: 1.457868, test acc: 0.918558, test avg acc: 0.881953
Train 175, loss: 1.343703, train acc: 0.989736, train avg acc: 0.984852
Test 175, loss: 1.448309, test acc: 0.921394, test avg acc: 0.883669
Train 176, loss: 1.338015, train acc: 0.991260, train avg acc: 0.987602
Test 176, loss: 1.447786, test acc: 0.923420, test avg acc: 0.885250
Train 177, loss: 1.340541, train acc: 0.990142, train avg acc: 0.985013
Test 177, loss: 1.452765, test acc: 0.921394, test avg acc: 0.886244
Train 178, loss: 1.338765, train acc: 0.991667, train avg acc: 0.988286
Test 178, loss: 1.450053, test acc: 0.925041, test avg acc: 0.891500
Train 179, loss: 1.339206, train acc: 0.991463, train avg acc: 0.987153
Test 179, loss: 1.440244, test acc: 0.931118, test avg acc: 0.891907
Train 180, loss: 1.334526, train acc: 0.992378, train avg acc: 0.987637
Test 180, loss: 1.465054, test acc: 0.912480, test avg acc: 0.884878
Train 181, loss: 1.337572, train acc: 0.991463, train avg acc: 0.986225
Test 181, loss: 1.439507, test acc: 0.924635, test avg acc: 0.890110
Train 182, loss: 1.332572, train acc: 0.992785, train avg acc: 0.990076
Test 182, loss: 1.449241, test acc: 0.917342, test avg acc: 0.880581
Train 183, loss: 1.332484, train acc: 0.992683, train avg acc: 0.989342
Test 183, loss: 1.436420, test acc: 0.927472, test avg acc: 0.893698
Train 184, loss: 1.330493, train acc: 0.993598, train avg acc: 0.990289
Test 184, loss: 1.438181, test acc: 0.925041, test avg acc: 0.890238
Train 185, loss: 1.330179, train acc: 0.993699, train avg acc: 0.990298
Test 185, loss: 1.451312, test acc: 0.914911, test avg acc: 0.881907
Train 186, loss: 1.329081, train acc: 0.993699, train avg acc: 0.990314
Test 186, loss: 1.447340, test acc: 0.926256, test avg acc: 0.891785
Train 187, loss: 1.330054, train acc: 0.992581, train avg acc: 0.988858
Test 187, loss: 1.453490, test acc: 0.916532, test avg acc: 0.884616
Train 188, loss: 1.328260, train acc: 0.992683, train avg acc: 0.988154
Test 188, loss: 1.445910, test acc: 0.925851, test avg acc: 0.890820
Train 189, loss: 1.324114, train acc: 0.994411, train avg acc: 0.991867
Test 189, loss: 1.435241, test acc: 0.923420, test avg acc: 0.887448
Train 190, loss: 1.326129, train acc: 0.994106, train avg acc: 0.991241
Test 190, loss: 1.446916, test acc: 0.923015, test avg acc: 0.890163
Train 191, loss: 1.325435, train acc: 0.994207, train avg acc: 0.990633
Test 191, loss: 1.446947, test acc: 0.922609, test avg acc: 0.894494
Train 192, loss: 1.322545, train acc: 0.995122, train avg acc: 0.991992
Test 192, loss: 1.441715, test acc: 0.927472, test avg acc: 0.895610
Train 193, loss: 1.322030, train acc: 0.996646, train avg acc: 0.995653
Test 193, loss: 1.436577, test acc: 0.924230, test avg acc: 0.888326
Train 194, loss: 1.319099, train acc: 0.995732, train avg acc: 0.993117
Test 194, loss: 1.445126, test acc: 0.922204, test avg acc: 0.889570
Train 195, loss: 1.317195, train acc: 0.996138, train avg acc: 0.994339
Test 195, loss: 1.447638, test acc: 0.919368, test avg acc: 0.885291
Train 196, loss: 1.317966, train acc: 0.996748, train avg acc: 0.994606
Test 196, loss: 1.446003, test acc: 0.921799, test avg acc: 0.892576
Train 197, loss: 1.319608, train acc: 0.996240, train avg acc: 0.994197
Test 197, loss: 1.436152, test acc: 0.931524, test avg acc: 0.898401
Train 198, loss: 1.319120, train acc: 0.996240, train avg acc: 0.994210
Test 198, loss: 1.441925, test acc: 0.925041, test avg acc: 0.891035
Train 199, loss: 1.316093, train acc: 0.997663, train avg acc: 0.996337
Test 199, loss: 1.447419, test acc: 0.920989, test avg acc: 0.888331
Train 200, loss: 1.317744, train acc: 0.996545, train avg acc: 0.994092
Test 200, loss: 1.440550, test acc: 0.926256, test avg acc: 0.894988
Train 201, loss: 1.317193, train acc: 0.996341, train avg acc: 0.993983
Test 201, loss: 1.443243, test acc: 0.923420, test avg acc: 0.888913
Train 202, loss: 1.315112, train acc: 0.995935, train avg acc: 0.992879
Test 202, loss: 1.439442, test acc: 0.919773, test avg acc: 0.886576
Train 203, loss: 1.314132, train acc: 0.997053, train avg acc: 0.995794
Test 203, loss: 1.437865, test acc: 0.923420, test avg acc: 0.886413
Train 204, loss: 1.313736, train acc: 0.997459, train avg acc: 0.996248
Test 204, loss: 1.438171, test acc: 0.921799, test avg acc: 0.884826
Train 205, loss: 1.312679, train acc: 0.997358, train avg acc: 0.995861
Test 205, loss: 1.444635, test acc: 0.922609, test avg acc: 0.891698
Train 206, loss: 1.313630, train acc: 0.997866, train avg acc: 0.996650
Test 206, loss: 1.436898, test acc: 0.921394, test avg acc: 0.885826
Train 207, loss: 1.312846, train acc: 0.997358, train avg acc: 0.995514
Test 207, loss: 1.436990, test acc: 0.925446, test avg acc: 0.892407
Train 208, loss: 1.312158, train acc: 0.997358, train avg acc: 0.996136
Test 208, loss: 1.436841, test acc: 0.924635, test avg acc: 0.887785
Train 209, loss: 1.312033, train acc: 0.997561, train avg acc: 0.996248
Test 209, loss: 1.447032, test acc: 0.920989, test avg acc: 0.887122
Train 210, loss: 1.309546, train acc: 0.998171, train avg acc: 0.997214
Test 210, loss: 1.435038, test acc: 0.923825, test avg acc: 0.891076
Train 211, loss: 1.311009, train acc: 0.997663, train avg acc: 0.996194
Test 211, loss: 1.442293, test acc: 0.922204, test avg acc: 0.887366
Train 212, loss: 1.310591, train acc: 0.997663, train avg acc: 0.995620
Test 212, loss: 1.438032, test acc: 0.926256, test avg acc: 0.895826
Train 213, loss: 1.308813, train acc: 0.997561, train avg acc: 0.996334
Test 213, loss: 1.435861, test acc: 0.924635, test avg acc: 0.890029
Train 214, loss: 1.308000, train acc: 0.998171, train avg acc: 0.997285
Test 214, loss: 1.435090, test acc: 0.924230, test avg acc: 0.890576
Train 215, loss: 1.310153, train acc: 0.997459, train avg acc: 0.995597
Test 215, loss: 1.442573, test acc: 0.922204, test avg acc: 0.890081
Train 216, loss: 1.307654, train acc: 0.998679, train avg acc: 0.997868
Test 216, loss: 1.440353, test acc: 0.922609, test avg acc: 0.889413
Train 217, loss: 1.306315, train acc: 0.998577, train avg acc: 0.998085
Test 217, loss: 1.433448, test acc: 0.923825, test avg acc: 0.888866
Train 218, loss: 1.307744, train acc: 0.997866, train avg acc: 0.996589
Test 218, loss: 1.434283, test acc: 0.923015, test avg acc: 0.890826
Train 219, loss: 1.306826, train acc: 0.998577, train avg acc: 0.997804
Test 219, loss: 1.435334, test acc: 0.927066, test avg acc: 0.893326
Train 220, loss: 1.306284, train acc: 0.998476, train avg acc: 0.997229
Test 220, loss: 1.439485, test acc: 0.922204, test avg acc: 0.889163
Train 221, loss: 1.306961, train acc: 0.998171, train avg acc: 0.997661
Test 221, loss: 1.434969, test acc: 0.925851, test avg acc: 0.888453
Train 222, loss: 1.305289, train acc: 0.998374, train avg acc: 0.997705
Test 222, loss: 1.438164, test acc: 0.925851, test avg acc: 0.892453
Train 223, loss: 1.303998, train acc: 0.998882, train avg acc: 0.998364
Test 223, loss: 1.437126, test acc: 0.924230, test avg acc: 0.889291
Train 224, loss: 1.303435, train acc: 0.999492, train avg acc: 0.999328
Test 224, loss: 1.438793, test acc: 0.926256, test avg acc: 0.891703
Train 225, loss: 1.304953, train acc: 0.998272, train avg acc: 0.996900
Test 225, loss: 1.432735, test acc: 0.924635, test avg acc: 0.890541
Train 226, loss: 1.303103, train acc: 0.998882, train avg acc: 0.998528
Test 226, loss: 1.442847, test acc: 0.921799, test avg acc: 0.889953
Train 227, loss: 1.304660, train acc: 0.998984, train avg acc: 0.998558
Test 227, loss: 1.436023, test acc: 0.924230, test avg acc: 0.891331
Train 228, loss: 1.304875, train acc: 0.998882, train avg acc: 0.998187
Test 228, loss: 1.434840, test acc: 0.925851, test avg acc: 0.888576
Train 229, loss: 1.303591, train acc: 0.998984, train avg acc: 0.998328
Test 229, loss: 1.440718, test acc: 0.924635, test avg acc: 0.892663
Train 230, loss: 1.305320, train acc: 0.998171, train avg acc: 0.997276
Test 230, loss: 1.436168, test acc: 0.927877, test avg acc: 0.894907
Train 231, loss: 1.303753, train acc: 0.998984, train avg acc: 0.998353
Test 231, loss: 1.434664, test acc: 0.926661, test avg acc: 0.894076
Train 232, loss: 1.303132, train acc: 0.998984, train avg acc: 0.998623
Test 232, loss: 1.438223, test acc: 0.923015, test avg acc: 0.890453
Train 233, loss: 1.301876, train acc: 0.998780, train avg acc: 0.998272
Test 233, loss: 1.439238, test acc: 0.924230, test avg acc: 0.885494
Train 234, loss: 1.303958, train acc: 0.998476, train avg acc: 0.997751
Test 234, loss: 1.438720, test acc: 0.923825, test avg acc: 0.888244
Train 235, loss: 1.302797, train acc: 0.998679, train avg acc: 0.997880
Test 235, loss: 1.438121, test acc: 0.926661, test avg acc: 0.895116
Train 236, loss: 1.300965, train acc: 0.999187, train avg acc: 0.998738
Test 236, loss: 1.438817, test acc: 0.925446, test avg acc: 0.890163
Train 237, loss: 1.303060, train acc: 0.999085, train avg acc: 0.998209
Test 237, loss: 1.434474, test acc: 0.927877, test avg acc: 0.896657
Train 238, loss: 1.302622, train acc: 0.998882, train avg acc: 0.998305
Test 238, loss: 1.440760, test acc: 0.924230, test avg acc: 0.892453
Train 239, loss: 1.301991, train acc: 0.999085, train avg acc: 0.998715
Test 239, loss: 1.436677, test acc: 0.925041, test avg acc: 0.889076
Train 240, loss: 1.302684, train acc: 0.998374, train avg acc: 0.997826
Test 240, loss: 1.437648, test acc: 0.926256, test avg acc: 0.888826
Train 241, loss: 1.301948, train acc: 0.998679, train avg acc: 0.998069
Test 241, loss: 1.438331, test acc: 0.925041, test avg acc: 0.890953
Train 242, loss: 1.303765, train acc: 0.998679, train avg acc: 0.998046
Test 242, loss: 1.433601, test acc: 0.927472, test avg acc: 0.892535
Train 243, loss: 1.301019, train acc: 0.998679, train avg acc: 0.997987
Test 243, loss: 1.440138, test acc: 0.924635, test avg acc: 0.889785
Train 244, loss: 1.302237, train acc: 0.998374, train avg acc: 0.997166
Test 244, loss: 1.434960, test acc: 0.925851, test avg acc: 0.894576
Train 245, loss: 1.303552, train acc: 0.999187, train avg acc: 0.998357
Test 245, loss: 1.433904, test acc: 0.927066, test avg acc: 0.896326
Train 246, loss: 1.301939, train acc: 0.998984, train avg acc: 0.998471
Test 246, loss: 1.439040, test acc: 0.925851, test avg acc: 0.893576
Train 247, loss: 1.301334, train acc: 0.999085, train avg acc: 0.998930
Test 247, loss: 1.438368, test acc: 0.925851, test avg acc: 0.892453
Train 248, loss: 1.302540, train acc: 0.998577, train avg acc: 0.997920
Test 248, loss: 1.439079, test acc: 0.926256, test avg acc: 0.892866
Train 249, loss: 1.302165, train acc: 0.998984, train avg acc: 0.998459
Test 249, loss: 1.439485, test acc: 0.921799, test avg acc: 0.886994
